,UTC Timestamp (Interval Ending),Local Date,Hour Number,MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),MISO Total Wind Generation (MW)
32086,2025-02-08 11:00:00,2025-02-08,6,67872.16,34.0,2/8/25 5:54,19.9,2/8/25 5:53,66.9,2/8/25 5:53,7826.98
32087,2025-02-08 12:00:00,2025-02-08,7,69283.77,34.0,2/8/25 6:54,19.0,2/8/25 6:53,66.9,2/8/25 6:53,7368.08
32088,2025-02-08 13:00:00,2025-02-08,8,71303.88,34.0,2/8/25 7:54,19.0,2/8/25 7:53,68.0,2/8/25 7:53,7090.76
32089,2025-02-08 14:00:00,2025-02-08,9,73142.47,34.0,2/8/25 8:54,19.0,2/8/25 8:53,68.0,2/8/25 8:53,6672.91
32090,2025-02-08 15:00:00,2025-02-08,10,75235.27,34.0,2/8/25 9:54,19.0,2/8/25 9:53,70.0,2/8/25 9:53,7220.8
32091,2025-02-08 16:00:00,2025-02-08,11,77075.71,35.1,2/8/25 10:54,19.0,2/8/25 10:57,75.9,2/8/25 10:53,7926.49
32092,2025-02-08 17:00:00,2025-02-08,12,78159.74,35.1,2/8/25 11:54,19.0,2/8/25 11:53,78.1,2/8/25 11:53,10146.23
32093,2025-02-08 18:00:00,2025-02-08,13,78163.23,34.0,2/8/25 12:54,19.0,2/8/25 12:53,82.0,2/8/25 12:53,12247.42
32094,2025-02-08 19:00:00,2025-02-08,14,78003.22,36.0,2/8/25 13:54,19.9,2/8/25 13:53,84.0,2/8/25 13:53,14824.55
32095,2025-02-08 20:00:00,2025-02-08,15,77752.05,36.0,2/8/25 14:54,21.0,2/8/25 14:53,82.9,2/8/25 14:53,15572.11
32096,2025-02-08 21:00:00,2025-02-08,16,77678.37,37.0,2/8/25 15:54,19.9,2/8/25 15:53,82.9,2/8/25 15:53,16954.45
32097,2025-02-08 22:00:00,2025-02-08,17,77867.78,37.0,2/8/25 16:54,21.0,2/8/25 16:53,82.9,2/8/25 16:53,17990.49
32098,2025-02-08 23:00:00,2025-02-08,18,78456.09,36.0,2/8/25 17:54,21.0,2/8/25 17:53,81.0,2/8/25 17:53,18242.1
32099,2025-02-09 00:00:00,2025-02-08,19,79663.18,35.1,2/8/25 18:54,19.0,2/8/25 18:53,78.1,2/8/25 18:53,17591.38
32100,2025-02-09 01:00:00,2025-02-08,20,80086.96,34.0,2/8/25 19:54,19.0,2/8/25 19:53,75.0,2/8/25 19:53,16364.06
32101,2025-02-09 02:00:00,2025-02-08,21,78736.42,33.1,2/8/25 20:54,17.1,2/8/25 20:53,73.0,2/8/25 20:53,15557.96
32102,2025-02-09 03:00:00,2025-02-08,22,77567.77,33.1,2/8/25 21:54,12.9,2/8/25 21:53,71.1,2/8/25 21:53,15424.05
32103,2025-02-09 04:00:00,2025-02-08,23,75514.15,32.0,2/8/25 22:54,9.0,2/8/25 22:53,70.0,2/8/25 22:53,15728.17
32104,2025-02-09 06:00:00,2025-02-09,1,71250.89,30.9,2/9/25 0:54,3.9,2/9/25 0:53,68.0,2/9/25 0:53,14910.7
32105,2025-02-09 07:00:00,2025-02-09,2,69709.27,30.9,2/9/25 1:54,1.9,2/9/25 1:53,69.1,2/9/25 1:53,14119.11
32106,2025-02-09 08:00:00,2025-02-09,3,68768.59,30.9,2/9/25 2:54,1.0,2/9/25 2:53,69.1,2/9/25 2:53,11977.52
32107,2025-02-09 09:00:00,2025-02-09,4,68157.01,30.9,2/9/25 3:54,0.0,2/9/25 3:53,69.1,2/9/25 3:53,9856.47
32108,2025-02-09 10:00:00,2025-02-09,5,68161.79,28.9,2/9/25 4:54,-0.9,2/9/25 4:53,68.0,2/9/25 4:53,8648.97
32109,2025-02-09 11:00:00,2025-02-09,6,68615.16,28.9,2/9/25 5:54,-0.9,2/9/25 5:53,68.0,2/9/25 5:53,7405.74
32110,2025-02-09 12:00:00,2025-02-09,7,69976.78,28.9,2/9/25 6:54,-0.9,2/9/25 6:53,68.0,2/9/25 6:53,7038.62
32111,2025-02-09 13:00:00,2025-02-09,8,71775.11,30.0,2/9/25 7:54,-2.0,2/9/25 7:53,68.0,2/9/25 7:53,6514.16
32112,2025-02-09 14:00:00,2025-02-09,9,73503.63,30.0,2/9/25 8:54,-2.0,2/9/25 8:53,68.0,2/9/25 8:53,6183.03
32113,2025-02-09 15:00:00,2025-02-09,10,75378.24,30.9,2/9/25 9:54,0.0,2/9/25 9:53,69.1,2/9/25 9:53,6147.91
32114,2025-02-09 16:00:00,2025-02-09,11,76275.38,32.0,2/9/25 10:54,1.9,2/9/25 10:53,71.1,2/9/25 10:53,7044.68
32115,2025-02-09 17:00:00,2025-02-09,12,76543.46,33.1,2/9/25 11:54,5.0,2/9/25 11:53,73.9,2/9/25 11:53,7176.74
32116,2025-02-09 18:00:00,2025-02-09,13,77004.44,33.1,2/9/25 12:54,9.0,2/9/25 12:53,75.0,2/9/25 12:53,7340.07
32117,2025-02-09 19:00:00,2025-02-09,14,77487.13,33.1,2/9/25 13:54,12.9,2/9/25 13:53,77.0,2/9/25 13:53,7832.38
32118,2025-02-09 20:00:00,2025-02-09,15,77464.55,32.0,2/9/25 14:54,16.0,2/9/25 14:53,75.0,2/9/25 14:53,7971.87
32119,2025-02-09 21:00:00,2025-02-09,16,77606.16,32.0,2/9/25 15:26,,,,,7881.0
32120,2025-02-09 22:00:00,2025-02-09,17,78028.07,30.9,2/9/25 16:54,18.0,2/9/25 16:53,73.9,2/9/25 16:53,7312.12
32121,2025-02-09 23:00:00,2025-02-09,18,79715.24,30.9,2/9/25 17:54,18.0,2/9/25 17:53,71.1,2/9/25 17:53,6952.31
32122,2025-02-10 00:00:00,2025-02-09,19,81095.12,30.0,2/9/25 18:54,18.0,2/9/25 18:53,71.1,2/9/25 18:53,6233.43
32123,2025-02-10 01:00:00,2025-02-09,20,80958.55,28.9,2/9/25 19:54,18.0,2/9/25 19:53,70.0,2/9/25 19:53,7168.17
32124,2025-02-10 02:00:00,2025-02-09,21,79869.6,28.0,2/9/25 20:54,16.0,2/9/25 20:53,70.0,2/9/25 20:53,9055.68
32125,2025-02-10 03:00:00,2025-02-09,22,79068.11,26.1,2/9/25 21:54,15.1,2/9/25 21:53,69.1,2/9/25 21:53,10017.44
32126,2025-02-10 04:00:00,2025-02-09,23,77901.52,25.0,2/9/25 22:54,12.9,2/9/25 22:53,70.0,2/9/25 22:53,10656.27
32127,2025-02-10 06:00:00,2025-02-10,1,73731.52,24.1,2/10/25 0:54,6.1,2/10/25 0:53,70.0,2/10/25 0:53,10479.97
32128,2025-02-10 07:00:00,2025-02-10,2,72259.07,23.0,2/10/25 1:54,5.0,2/10/25 1:53,70.0,2/10/25 1:53,9667.39
32129,2025-02-10 08:00:00,2025-02-10,3,71715.33,,,1.9,2/10/25 2:53,69.1,2/10/25 2:53,9337.43
32130,2025-02-10 09:00:00,2025-02-10,4,71812.73,21.9,2/10/25 3:54,1.9,2/10/25 3:53,69.1,2/10/25 3:53,8675.79
32131,2025-02-10 10:00:00,2025-02-10,5,72482.54,21.0,2/10/25 4:54,3.0,2/10/25 4:53,68.0,2/10/25 4:53,7966.84
32132,2025-02-10 11:00:00,2025-02-10,6,74716.6,21.0,2/10/25 5:54,1.9,2/10/25 5:53,69.1,2/10/25 5:53,7537.24
32133,2025-02-10 12:00:00,2025-02-10,7,79233.78,19.9,2/10/25 6:54,1.0,2/10/25 6:53,66.9,2/10/25 6:53,7288.81
32134,2025-02-10 13:00:00,2025-02-10,8,84278.03,19.0,2/10/25 7:54,0.0,2/10/25 7:53,64.9,2/10/25 7:53,6658.75
32135,2025-02-10 14:00:00,2025-02-10,9,86351.56,23.0,2/10/25 8:54,1.0,2/10/25 8:53,64.0,2/10/25 8:53,6460.36
32136,2025-02-10 15:00:00,2025-02-10,10,84907.34,27.0,2/10/25 9:54,5.0,2/10/25 9:53,64.0,2/10/25 9:53,5294.7
32137,2025-02-10 16:00:00,2025-02-10,11,83537.0,30.9,2/10/25 10:54,8.1,2/10/25 10:53,64.9,2/10/25 10:53,3813.14
32138,2025-02-10 17:00:00,2025-02-10,12,82849.49,34.0,2/10/25 11:54,12.0,2/10/25 11:53,64.9,2/10/25 11:53,3384.11
32139,2025-02-10 18:00:00,2025-02-10,13,81715.01,35.1,2/10/25 12:54,12.9,2/10/25 12:53,64.9,2/10/25 12:53,3781.07
32140,2025-02-10 19:00:00,2025-02-10,14,81215.59,36.0,2/10/25 13:54,15.1,2/10/25 13:53,69.1,2/10/25 13:53,4511.24
32141,2025-02-10 20:00:00,2025-02-10,15,80566.22,,,15.1,2/10/25 14:53,69.1,2/10/25 14:53,5134.73
32142,2025-02-10 21:00:00,2025-02-10,16,80242.64,37.0,2/10/25 15:54,14.0,2/10/25 15:53,69.1,2/10/25 15:53,6029.08
32143,2025-02-10 22:00:00,2025-02-10,17,80836.08,37.0,2/10/25 16:54,12.0,2/10/25 16:53,68.0,2/10/25 16:53,6864.25
32144,2025-02-10 23:00:00,2025-02-10,18,82485.47,36.0,2/10/25 17:54,12.0,2/10/25 17:53,68.0,2/10/25 17:53,7907.64
32145,2025-02-11 00:00:00,2025-02-10,19,85120.47,35.1,2/10/25 18:54,12.0,2/10/25 18:53,68.0,2/10/25 18:53,9447.14
32146,2025-02-11 01:00:00,2025-02-10,20,86308.23,34.0,2/10/25 19:54,10.9,2/10/25 19:53,68.0,2/10/25 19:53,11159.05
32147,2025-02-11 02:00:00,2025-02-10,21,85630.01,33.1,2/10/25 20:54,10.9,2/10/25 20:53,68.0,2/10/25 20:53,12863.74
32148,2025-02-11 03:00:00,2025-02-10,22,84021.55,33.1,2/10/25 21:54,9.0,2/10/25 21:53,68.0,2/10/25 21:53,14150.14
32149,2025-02-11 04:00:00,2025-02-10,23,81149.39,33.1,2/10/25 22:54,7.0,2/10/25 22:53,66.9,2/10/25 22:53,14788.89
32150,2025-02-11 06:00:00,2025-02-11,1,75479.88,33.1,2/11/25 0:54,1.9,2/11/25 0:53,66.9,2/11/25 0:53,15644.22
32151,2025-02-11 07:00:00,2025-02-11,2,73772.83,32.0,2/11/25 1:54,0.0,2/11/25 1:53,66.0,2/11/25 1:53,16084.34
32152,2025-02-11 08:00:00,2025-02-11,3,72848.38,32.0,2/11/25 2:54,-0.9,2/11/25 2:53,66.0,2/11/25 2:53,15994.13
32153,2025-02-11 09:00:00,2025-02-11,4,72463.65,32.0,2/11/25 3:54,-4.0,2/11/25 3:53,66.9,2/11/25 3:53,15693.28
32154,2025-02-11 10:00:00,2025-02-11,5,73033.51,32.0,2/11/25 4:54,-5.1,2/11/25 4:53,66.9,2/11/25 4:53,15357.04
32155,2025-02-11 11:00:00,2025-02-11,6,75174.61,30.9,2/11/25 5:54,-7.1,2/11/25 5:53,66.9,2/11/25 5:53,15366.58
32156,2025-02-11 12:00:00,2025-02-11,7,79296.79,30.9,2/11/25 6:54,-7.1,2/11/25 6:53,68.0,2/11/25 6:53,14813.74
32157,2025-02-11 13:00:00,2025-02-11,8,84265.8,30.9,2/11/25 7:54,-8.0,2/11/25 7:53,66.9,2/11/25 7:53,13924.83
32158,2025-02-11 14:00:00,2025-02-11,9,86221.1,30.9,2/11/25 8:54,-6.0,2/11/25 8:53,68.0,2/11/25 8:53,12575.12
32159,2025-02-11 15:00:00,2025-02-11,10,86572.83,32.0,2/11/25 9:54,-4.0,2/11/25 9:53,73.0,2/11/25 9:53,11237.29
32160,2025-02-11 16:00:00,2025-02-11,11,86086.62,33.1,2/11/25 10:54,-0.9,2/11/25 10:53,77.0,2/11/25 10:53,9665.54
32161,2025-02-11 17:00:00,2025-02-11,12,85503.15,34.0,2/11/25 11:54,1.0,2/11/25 11:53,79.0,2/11/25 11:53,8825.23
32162,2025-02-11 18:00:00,2025-02-11,13,84961.26,34.0,2/11/25 12:54,3.0,2/11/25 12:53,82.0,2/11/25 12:53,8230.02
32163,2025-02-11 19:00:00,2025-02-11,14,84488.38,35.1,2/11/25 13:54,3.9,2/11/25 13:53,81.0,2/11/25 13:53,7658.94
32164,2025-02-11 20:00:00,2025-02-11,15,84063.28,36.0,2/11/25 14:54,6.1,2/11/25 14:53,81.0,2/11/25 14:53,7421.67
32165,2025-02-11 21:00:00,2025-02-11,16,83723.03,37.0,2/11/25 15:54,6.1,2/11/25 15:53,82.0,2/11/25 15:53,7541.39
32166,2025-02-11 22:00:00,2025-02-11,17,84003.12,35.1,2/11/25 16:54,6.1,2/11/25 16:53,79.0,2/11/25 16:53,7857.6
32167,2025-02-11 23:00:00,2025-02-11,18,85187.77,34.0,2/11/25 17:54,5.0,2/11/25 17:53,75.9,2/11/25 17:53,7834.04
32168,2025-02-12 00:00:00,2025-02-11,19,87114.39,33.1,2/11/25 18:54,3.0,2/11/25 18:53,72.0,2/11/25 18:53,8065.4
32169,2025-02-12 01:00:00,2025-02-11,20,88336.08,32.0,2/11/25 19:54,1.9,2/11/25 19:53,73.9,2/11/25 19:53,8623.73
32170,2025-02-12 02:00:00,2025-02-11,21,87472.23,32.0,2/11/25 20:54,1.9,2/11/25 20:53,73.0,2/11/25 20:53,8672.0
32171,2025-02-12 03:00:00,2025-02-11,22,85621.84,32.0,2/11/25 21:54,1.9,2/11/25 21:53,72.0,2/11/25 21:53,8298.03
32172,2025-02-12 04:00:00,2025-02-11,23,82879.9,32.0,2/11/25 22:54,1.9,2/11/25 22:53,69.1,2/11/25 22:53,7585.53
32173,2025-02-12 06:00:00,2025-02-12,1,77244.37,32.0,2/12/25 0:54,1.0,2/12/25 0:53,64.0,2/12/25 0:53,7022.56
32174,2025-02-12 07:00:00,2025-02-12,2,75320.6,32.0,2/12/25 1:54,0.0,2/12/25 1:53,64.9,2/12/25 1:53,7886.57
32175,2025-02-12 08:00:00,2025-02-12,3,74272.17,30.9,2/12/25 2:54,0.0,2/12/25 2:53,64.0,2/12/25 2:53,8655.13
32176,2025-02-12 09:00:00,2025-02-12,4,74167.99,30.9,2/12/25 3:54,-0.9,2/12/25 3:53,64.9,2/12/25 3:53,9817.02
32177,2025-02-12 10:00:00,2025-02-12,5,74621.12,30.0,2/12/25 4:54,-0.9,2/12/25 4:53,64.9,2/12/25 4:53,10443.13
32178,2025-02-12 11:00:00,2025-02-12,6,76502.04,30.0,2/12/25 5:54,-0.9,2/12/25 5:53,64.0,2/12/25 5:53,10703.96
32179,2025-02-12 12:00:00,2025-02-12,7,80021.72,30.0,2/12/25 6:54,-0.9,2/12/25 6:53,64.9,2/12/25 6:53,11608.05
32180,2025-02-12 13:00:00,2025-02-12,8,84502.48,30.0,2/12/25 7:54,-2.0,2/12/25 7:53,71.1,2/12/25 7:53,12405.76
32181,2025-02-12 14:00:00,2025-02-12,9,86397.67,28.9,2/12/25 8:54,-0.9,2/12/25 8:53,72.0,2/12/25 8:53,11105.72
32182,2025-02-12 15:00:00,2025-02-12,10,86789.12,28.9,2/12/25 9:54,0.0,2/12/25 9:53,75.9,2/12/25 9:53,9906.08
32183,2025-02-12 16:00:00,2025-02-12,11,87265.56,30.0,2/12/25 10:54,1.0,2/12/25 10:53,77.0,2/12/25 10:53,9793.53
32184,2025-02-12 17:00:00,2025-02-12,12,87488.88,30.0,2/12/25 11:54,1.9,2/12/25 11:53,81.0,2/12/25 11:53,9683.28
32185,2025-02-12 18:00:00,2025-02-12,13,86965.09,30.0,2/12/25 12:54,3.9,2/12/25 12:57,80.1,2/12/25 12:53,9683.12
32186,2025-02-12 19:00:00,2025-02-12,14,86497.44,32.0,2/12/25 13:54,6.1,2/12/25 13:53,82.9,2/12/25 13:53,9961.35
32187,2025-02-12 20:00:00,2025-02-12,15,86272.32,32.0,2/12/25 14:54,6.1,2/12/25 14:53,82.0,2/12/25 14:53,10949.3
32188,2025-02-12 21:00:00,2025-02-12,16,85670.18,33.1,2/12/25 15:54,6.1,2/12/25 15:53,79.0,2/12/25 15:53,11801.82
32189,2025-02-12 22:00:00,2025-02-12,17,85773.23,33.1,2/12/25 16:54,6.1,2/12/25 16:53,78.8,2/12/25 16:53,12325.21
32190,2025-02-12 23:00:00,2025-02-12,18,86234.85,33.1,2/12/25 17:54,6.1,2/12/25 17:53,78.8,2/12/25 17:53,12207.77
32191,2025-02-13 00:00:00,2025-02-12,19,87558.93,33.1,2/12/25 18:54,6.1,2/12/25 18:53,77.0,2/12/25 18:53,12369.22
32192,2025-02-13 01:00:00,2025-02-12,20,88258.16,33.1,2/12/25 19:54,6.1,2/12/25 19:53,75.2,2/12/25 19:53,12825.37
32193,2025-02-13 02:00:00,2025-02-12,21,87281.29,33.1,2/12/25 20:54,6.1,2/12/25 20:53,75.2,2/12/25 20:53,13246.24
32194,2025-02-13 03:00:00,2025-02-12,22,86075.81,32.0,2/12/25 21:54,5.0,2/12/25 21:53,75.2,2/12/25 21:53,13740.77
32195,2025-02-13 04:00:00,2025-02-12,23,83251.36,32.0,2/12/25 22:54,3.0,2/12/25 22:53,,,14077.44
32196,2025-02-13 06:00:00,2025-02-13,1,77827.14,32.0,2/13/25 0:54,-0.9,2/13/25 0:53,66.2,2/13/25 0:53,13779.05
32197,2025-02-13 07:00:00,2025-02-13,2,76291.6,30.9,2/13/25 1:54,0.0,2/13/25 1:53,66.2,2/13/25 1:25,14126.59
32198,2025-02-13 08:00:00,2025-02-13,3,75584.03,28.9,2/13/25 2:54,-2.9,2/13/25 2:53,64.4,2/13/25 2:53,13767.35
32199,2025-02-13 09:00:00,2025-02-13,4,75508.32,28.0,2/13/25 3:54,-2.9,2/13/25 3:53,62.6,2/13/25 3:53,13886.62
32200,2025-02-13 10:00:00,2025-02-13,5,76366.93,26.1,2/13/25 4:54,-5.1,2/13/25 4:53,59.0,2/13/25 4:53,14639.06
32201,2025-02-13 11:00:00,2025-02-13,6,78428.98,27.0,2/13/25 5:54,-6.0,2/13/25 5:53,57.2,2/13/25 5:53,14981.73
32202,2025-02-13 12:00:00,2025-02-13,7,82578.31,27.0,2/13/25 6:54,-7.1,2/13/25 6:53,,,15141.47
32203,2025-02-13 13:00:00,2025-02-13,8,87600.04,25.0,2/13/25 7:54,-8.0,2/13/25 7:53,53.6,2/13/25 7:26,14609.42
32204,2025-02-13 14:00:00,2025-02-13,9,89962.84,24.1,2/13/25 8:54,-7.1,2/13/25 8:53,52.5,2/13/25 8:53,13814.99
32205,2025-02-13 15:00:00,2025-02-13,10,90337.62,24.1,2/13/25 9:54,-5.1,2/13/25 9:53,52.3,2/13/25 9:21,12302.53
32206,2025-02-13 16:00:00,2025-02-13,11,89590.54,24.1,2/13/25 10:54,-2.0,2/13/25 10:53,52.0,2/13/25 10:53,9350.37
32207,2025-02-13 17:00:00,2025-02-13,12,88882.43,23.0,2/13/25 11:54,1.9,2/13/25 11:53,52.9,2/13/25 11:53,7741.9
32208,2025-02-13 18:00:00,2025-02-13,13,87888.1,23.0,2/13/25 12:54,3.9,2/13/25 12:53,53.2,2/13/25 12:53,7648.41
32209,2025-02-13 19:00:00,2025-02-13,14,86777.1,24.1,2/13/25 13:54,5.0,2/13/25 13:53,55.4,2/13/25 13:53,8049.71
32210,2025-02-13 20:00:00,2025-02-13,15,85571.96,24.1,2/13/25 14:54,7.0,2/13/25 14:53,56.7,2/13/25 14:53,9338.8
32211,2025-02-13 21:00:00,2025-02-13,16,84028.3,,,8.1,2/13/25 15:53,,,10935.82
32212,2025-02-13 22:00:00,2025-02-13,17,83331.17,24.1,2/13/25 16:54,9.0,2/13/25 16:53,59.0,2/13/25 16:53,12238.77
32213,2025-02-13 23:00:00,2025-02-13,18,84842.76,21.9,2/13/25 17:54,9.0,2/13/25 17:53,57.6,2/13/25 17:53,13601.94
32214,2025-02-14 00:00:00,2025-02-13,19,88167.9,19.9,2/13/25 18:54,8.1,2/13/25 18:53,57.2,2/13/25 18:53,15260.38
32215,2025-02-14 01:00:00,2025-02-13,20,90904.8,19.0,2/13/25 19:54,7.0,2/13/25 19:53,54.7,2/13/25 19:53,17224.32
32216,2025-02-14 02:00:00,2025-02-13,21,91074.2,16.0,2/13/25 20:54,5.0,2/13/25 20:53,54.0,2/13/25 20:53,19210.33
32217,2025-02-14 03:00:00,2025-02-13,22,90228.23,16.0,2/13/25 21:54,3.0,2/13/25 21:53,53.6,2/13/25 21:53,19600.94
32218,2025-02-14 04:00:00,2025-02-13,23,88268.67,14.0,2/13/25 22:54,1.9,2/13/25 22:53,51.8,2/13/25 22:53,20314.5
32219,2025-02-14 06:00:00,2025-02-14,1,83369.27,12.0,2/14/25 0:54,0.0,2/14/25 0:53,51.8,2/14/25 0:53,19937.81
32220,2025-02-14 07:00:00,2025-02-14,2,81822.63,12.0,2/14/25 1:54,0.0,2/14/25 1:53,51.4,2/14/25 1:53,19336.74
32221,2025-02-14 08:00:00,2025-02-14,3,81333.87,10.9,2/14/25 2:54,0.0,2/14/25 2:53,48.9,2/14/25 2:53,19226.44
32222,2025-02-14 09:00:00,2025-02-14,4,81380.7,10.9,2/14/25 3:54,0.0,2/14/25 3:53,48.4,2/14/25 3:53,19176.39
32223,2025-02-14 10:00:00,2025-02-14,5,82114.05,12.0,2/14/25 4:54,1.0,2/14/25 4:53,48.4,2/14/25 4:53,18735.13
32224,2025-02-14 11:00:00,2025-02-14,6,84033.49,12.0,2/14/25 5:54,1.9,2/14/25 5:53,48.4,2/14/25 5:53,18429.21
32225,2025-02-14 12:00:00,2025-02-14,7,87831.83,12.0,2/14/25 6:54,3.9,2/14/25 6:53,48.9,2/14/25 6:53,18525.24
32226,2025-02-14 13:00:00,2025-02-14,8,92266.32,12.9,2/14/25 7:54,6.1,2/14/25 7:53,49.8,2/14/25 7:53,18948.7
32227,2025-02-14 14:00:00,2025-02-14,9,93446.32,16.0,2/14/25 8:54,7.0,2/14/25 8:53,50.2,2/14/25 8:53,19420.97
32228,2025-02-14 15:00:00,2025-02-14,10,92647.49,18.0,2/14/25 9:54,10.0,2/14/25 9:53,50.5,2/14/25 9:53,18320.63
32229,2025-02-14 16:00:00,2025-02-14,11,91278.39,21.0,2/14/25 10:54,12.0,2/14/25 10:53,50.5,2/14/25 10:53,17720.93
32230,2025-02-14 17:00:00,2025-02-14,12,89403.54,26.1,2/14/25 11:54,15.1,2/14/25 11:53,57.4,2/14/25 11:53,18723.63
32231,2025-02-14 18:00:00,2025-02-14,13,87713.36,28.9,2/14/25 12:54,19.0,2/14/25 12:53,61.2,2/14/25 12:53,19152.51
32232,2025-02-14 19:00:00,2025-02-14,14,86296.09,32.0,2/14/25 13:54,19.9,2/14/25 13:53,62.1,2/14/25 13:53,19323.77
32233,2025-02-14 20:00:00,2025-02-14,15,85304.34,33.1,2/14/25 14:54,19.0,2/14/25 14:53,62.1,2/14/25 14:53,19165.29
32234,2025-02-14 21:00:00,2025-02-14,16,84323.84,33.1,2/14/25 15:54,19.0,2/14/25 15:53,63.0,2/14/25 15:53,18750.13
32235,2025-02-14 22:00:00,2025-02-14,17,83964.58,33.1,2/14/25 16:54,19.9,2/14/25 16:53,62.1,2/14/25 16:53,18308.91
32236,2025-02-14 23:00:00,2025-02-14,18,84413.71,32.0,2/14/25 17:54,19.9,2/14/25 17:53,63.0,2/14/25 17:53,18124.08
32237,2025-02-15 00:00:00,2025-02-14,19,85887.35,32.0,2/14/25 18:54,21.0,2/14/25 18:53,63.0,2/14/25 18:53,16924.04
32238,2025-02-15 01:00:00,2025-02-14,20,86243.65,32.0,2/14/25 19:54,21.0,2/14/25 19:53,64.0,2/14/25 19:53,15985.95
32239,2025-02-15 02:00:00,2025-02-14,21,84639.71,30.9,2/14/25 20:54,21.0,2/14/25 20:53,64.0,2/14/25 20:53,14950.99
32240,2025-02-15 03:00:00,2025-02-14,22,82627.9,32.0,2/14/25 21:54,21.0,2/14/25 21:53,64.9,2/14/25 21:53,13922.67
32241,2025-02-15 04:00:00,2025-02-14,23,80072.47,32.0,2/14/25 22:54,21.0,2/14/25 22:53,66.0,2/14/25 22:53,12326.83
32242,2025-02-15 06:00:00,2025-02-15,1,74379.55,33.1,2/15/25 0:54,21.0,2/15/25 0:53,66.9,2/15/25 0:53,10260.72
32243,2025-02-15 07:00:00,2025-02-15,2,72409.08,33.1,2/15/25 1:54,21.0,2/15/25 1:53,,,9138.95
32244,2025-02-15 08:00:00,2025-02-15,3,71031.22,32.0,2/15/25 2:54,21.0,2/15/25 2:53,68.0,2/15/25 2:53,8986.88
32245,2025-02-15 09:00:00,2025-02-15,4,70425.0,32.0,2/15/25 3:54,19.9,2/15/25 3:53,69.1,2/15/25 3:53,8708.06
32246,2025-02-15 10:00:00,2025-02-15,5,69918.84,32.0,2/15/25 4:54,19.9,2/15/25 4:53,,,8768.06
32247,2025-02-15 11:00:00,2025-02-15,6,70088.96,32.0,2/15/25 5:54,19.9,2/15/25 5:53,69.8,2/15/25 5:53,9512.71
32248,2025-02-15 12:00:00,2025-02-15,7,71226.98,33.1,2/15/25 6:54,19.9,2/15/25 6:53,69.8,2/15/25 6:53,10844.13
32249,2025-02-15 13:00:00,2025-02-15,8,73000.58,34.0,2/15/25 7:50,19.9,2/15/25 7:53,69.8,2/15/25 7:53,12224.44
32250,2025-02-15 14:00:00,2025-02-15,9,74700.29,34.0,2/15/25 8:54,19.0,2/15/25 8:53,71.1,2/15/25 8:53,13405.38
32251,2025-02-15 15:00:00,2025-02-15,10,76525.57,35.1,2/15/25 9:54,18.0,2/15/25 9:53,73.0,2/15/25 9:53,14269.04
32252,2025-02-15 16:00:00,2025-02-15,11,77681.02,37.0,2/15/25 10:54,19.0,2/15/25 10:53,74.8,2/15/25 10:53,15050.0
32253,2025-02-15 17:00:00,2025-02-15,12,77870.22,37.9,2/15/25 11:54,19.0,2/15/25 11:53,75.6,2/15/25 11:53,14855.61
32254,2025-02-15 18:00:00,2025-02-15,13,77804.58,39.9,2/15/25 12:54,19.0,2/15/25 12:53,78.6,2/15/25 12:53,14935.11
32255,2025-02-15 19:00:00,2025-02-15,14,77456.18,39.9,2/15/25 13:54,19.9,2/15/25 13:53,81.0,2/15/25 13:53,15652.18
32256,2025-02-15 20:00:00,2025-02-15,15,76935.89,41.0,2/15/25 14:54,19.9,2/15/25 14:53,79.2,2/15/25 14:53,16243.66
32257,2025-02-15 21:00:00,2025-02-15,16,76715.57,41.0,2/15/25 15:54,21.0,2/15/25 15:53,78.8,2/15/25 15:53,17189.4
32258,2025-02-15 22:00:00,2025-02-15,17,77060.42,39.9,2/15/25 16:54,21.0,2/15/25 16:53,79.2,2/15/25 16:53,17976.63
32259,2025-02-15 23:00:00,2025-02-15,18,78058.86,39.9,2/15/25 17:54,19.9,2/15/25 17:53,77.0,2/15/25 17:53,18470.52
32260,2025-02-16 00:00:00,2025-02-15,19,79743.95,39.9,2/15/25 18:54,19.9,2/15/25 18:53,75.2,2/15/25 18:53,18949.35
32261,2025-02-16 01:00:00,2025-02-15,20,80311.66,39.0,2/15/25 19:54,18.0,2/15/25 19:53,72.9,2/15/25 19:53,18931.2
32262,2025-02-16 02:00:00,2025-02-15,21,79193.22,37.9,2/15/25 20:54,17.1,2/15/25 20:53,73.0,2/15/25 20:53,19622.97
32263,2025-02-16 03:00:00,2025-02-15,22,77825.01,37.0,2/15/25 21:54,16.0,2/15/25 21:53,75.2,2/15/25 21:53,20148.89
32264,2025-02-16 04:00:00,2025-02-15,23,75876.98,36.0,2/15/25 22:54,15.1,2/15/25 22:53,73.4,2/15/25 22:53,20203.52
32265,2025-02-16 06:00:00,2025-02-16,1,71847.71,35.1,2/16/25 0:54,12.9,2/16/25 0:53,74.7,2/16/25 0:53,20120.88
