UTC Timestamp (Interval Ending),MISO Total Actual Load (MW),Indianapolis Temperature (Fahrenheit),Minneapolis Temperature (Fahrenheit),New Orleans International Airport Temperature (Fahrenheit),MISO Total Wind Generation (MW),GDP
2024-12-11 19:00:00,82292.41,35.1,9.0,55.0,21944.65,
2024-12-11 20:00:00,82069.85,34.0,8.1,57.0,22633.82,
2024-12-11 21:00:00,81992.45,33.1,6.1,57.0,22808.61,
2024-12-11 22:00:00,83062.32,33.1,3.0,57.0,22575.83,
2024-12-11 23:00:00,86227.35,32.0,1.0,55.0,20981.41,
2024-12-12 00:00:00,89330.25,28.9,1.0,53.1,18496.91,
2024-12-12 01:00:00,90130.32,27.0,-0.9,51.1,17066.38,
2024-12-12 02:00:00,89932.36,24.1,-2.0,48.9,16434.2,
2024-12-12 03:00:00,89034.68,23.0,-2.9,44.1,16745.42,
2024-12-12 04:00:00,86781.97,23.0,-4.0,43.0,16260.38,
2024-12-12 06:00:00,81616.8,19.9,-5.1,44.1,13530.86,
2024-12-12 07:00:00,80245.03,19.0,-5.1,39.9,11654.04,
2024-12-12 08:00:00,79524.86,17.1,-6.0,48.0,10010.71,
2024-12-12 09:00:00,79489.15,16.0,-6.0,48.0,8690.26,
2024-12-12 10:00:00,80157.91,15.1,-6.0,48.0,8017.48,
2024-12-12 11:00:00,82701.74,14.0,-7.1,48.0,7739.51,
2024-12-12 12:00:00,86688.05,12.9,-7.1,46.0,6973.36,
2024-12-12 13:00:00,91551.37,12.9,-7.1,39.9,6037.17,
2024-12-12 14:00:00,93157.84,14.0,-6.0,46.9,5014.59,
2024-12-12 15:00:00,91968.4,16.0,-4.0,50.0,4365.87,
2024-12-12 16:00:00,90138.55,18.0,-2.9,53.1,4088.84,
2024-12-12 17:00:00,88353.97,19.0,-0.9,55.0,3775.64,
2024-12-12 18:00:00,87089.33,19.9,1.0,55.9,3737.64,
2024-12-12 19:00:00,85730.43,19.9,3.0,57.0,3723.54,
2024-12-12 20:00:00,84621.8,19.9,3.9,57.0,3688.14,
2024-12-12 21:00:00,83641.55,19.9,5.0,57.0,3646.28,
2024-12-12 22:00:00,83934.47,19.9,5.0,55.9,3806.47,
2024-12-12 23:00:00,86330.46,19.9,3.0,54.0,3772.48,
2024-12-13 00:00:00,88694.62,19.9,3.0,52.0,3722.81,
2024-12-13 01:00:00,88886.68,21.0,3.0,50.0,3995.95,
2024-12-13 02:00:00,88342.09,21.0,1.9,50.0,4219.42,
2024-12-13 03:00:00,87704.89,21.0,1.9,50.0,4611.01,
2024-12-13 04:00:00,86013.34,21.0,1.9,50.0,5109.06,
2024-12-13 06:00:00,81244.32,19.0,1.0,51.1,6745.94,
2024-12-13 07:00:00,79293.75,19.9,1.0,52.0,7139.48,
2024-12-13 08:00:00,78478.62,19.0,1.0,52.0,7611.78,
2024-12-13 09:00:00,78230.41,19.9,0.0,52.0,9006.09,
2024-12-13 10:00:00,78608.47,19.9,0.0,52.0,10779.57,
2024-12-13 11:00:00,80403.2,21.0,0.0,53.1,12163.38,
2024-12-13 12:00:00,84262.29,21.0,-0.9,53.1,13144.57,
2024-12-13 13:00:00,89282.35,21.0,0.0,53.1,14182.33,
2024-12-13 14:00:00,91092.58,21.9,0.0,54.0,14863.07,
2024-12-13 15:00:00,90697.06,23.0,1.9,57.0,15007.81,
2024-12-13 16:00:00,88939.6,26.1,3.9,59.0,14969.93,
2024-12-13 17:00:00,86949.65,28.9,7.0,63.0,15492.13,
2024-12-13 18:00:00,84928.04,30.9,9.0,64.0,16479.57,
2024-12-13 19:00:00,83267.82,32.0,12.0,66.0,17583.95,
2024-12-13 20:00:00,82277.45,33.1,14.0,66.9,18395.74,
2024-12-13 21:00:00,81666.5,33.1,15.1,64.9,18810.38,
2024-12-13 22:00:00,82981.69,32.0,15.1,64.0,19514.85,
2024-12-13 23:00:00,85566.75,30.0,15.1,62.1,20133.62,
2024-12-14 00:00:00,87284.68,28.0,15.1,61.0,21005.23,
2024-12-14 01:00:00,86434.43,27.0,15.1,61.0,21824.21,
2024-12-14 02:00:00,85146.76,27.0,15.1,60.1,22114.17,
2024-12-14 03:00:00,83683.93,27.0,15.1,59.0,22470.33,
2024-12-14 04:00:00,81288.9,26.1,15.1,60.1,22475.57,
2024-12-14 06:00:00,75511.57,26.1,16.0,60.1,21532.78,
2024-12-14 07:00:00,73480.62,26.1,17.1,60.1,20577.28,
2024-12-14 08:00:00,72074.21,26.1,18.0,60.1,19180.25,
2024-12-14 09:00:00,71155.72,25.0,19.0,59.0,18063.29,
2024-12-14 10:00:00,70966.81,26.1,19.9,59.0,17050.18,
2024-12-14 11:00:00,71288.43,26.1,19.9,59.0,15250.71,
2024-12-14 12:00:00,72745.09,27.0,21.0,59.0,12920.26,
2024-12-14 13:00:00,74910.84,27.0,21.9,57.9,12099.67,
2024-12-14 14:00:00,76569.69,28.9,24.1,61.0,12079.25,
2024-12-14 15:00:00,77692.8,32.0,24.1,63.0,11483.33,
2024-12-14 16:00:00,78171.51,35.1,26.1,69.1,10628.06,
2024-12-14 17:00:00,77984.06,41.0,27.0,71.1,10065.48,
2024-12-14 18:00:00,77342.87,43.0,28.0,73.0,8951.2,
2024-12-14 19:00:00,76650.79,45.0,27.0,70.0,7977.01,
2024-12-14 20:00:00,76037.86,45.0,28.0,73.9,7514.21,
2024-12-14 21:00:00,75616.14,45.0,28.0,73.0,7403.68,
2024-12-14 22:00:00,75906.32,45.0,28.9,72.0,7682.66,
2024-12-14 23:00:00,77796.44,43.0,28.9,70.0,7930.45,
2024-12-15 00:00:00,78763.38,43.0,30.0,68.0,8473.39,
2024-12-15 01:00:00,78141.4,42.1,30.9,66.9,9076.11,
2024-12-15 02:00:00,76856.75,41.0,32.0,64.9,9236.33,
2024-12-15 03:00:00,75353.23,41.0,32.0,63.0,8978.64,
2024-12-15 04:00:00,73078.34,42.1,32.0,66.0,8245.92,
2024-12-15 06:00:00,67862.66,44.1,32.0,66.0,6161.25,
2024-12-15 07:00:00,65616.64,44.1,32.0,66.0,5497.0,
2024-12-15 08:00:00,63960.03,44.1,32.0,66.0,5256.61,
2024-12-15 09:00:00,63295.49,44.1,32.0,63.0,4879.2,
2024-12-15 10:00:00,63113.22,45.0,32.0,59.0,4529.34,
2024-12-15 11:00:00,63326.22,45.0,32.0,57.9,4309.3,
2024-12-15 12:00:00,64415.68,45.0,32.0,57.0,4166.79,
2024-12-15 13:00:00,66356.4,46.0,32.0,57.9,4501.4,
2024-12-15 14:00:00,68197.14,46.9,32.0,63.0,4744.12,
2024-12-15 15:00:00,69976.28,46.9,33.1,68.0,4771.77,
2024-12-15 16:00:00,71288.23,48.9,33.1,73.0,5102.37,
2024-12-15 17:00:00,71941.3,50.0,33.1,75.9,5617.21,
2024-12-15 18:00:00,72447.09,51.1,34.0,77.0,6501.24,
2024-12-15 19:00:00,72679.13,51.1,34.0,75.9,8296.88,
2024-12-15 20:00:00,72695.79,50.0,35.1,75.9,9195.97,
2024-12-15 21:00:00,72418.7,51.1,35.1,75.9,10564.38,
2024-12-15 22:00:00,73122.76,50.0,35.1,73.0,12847.02,
2024-12-15 23:00:00,75699.74,46.9,35.1,71.1,14511.59,
2024-12-16 00:00:00,77787.05,46.9,35.1,69.1,15261.31,
2024-12-16 01:00:00,77354.1,44.1,35.1,66.9,15728.14,
2024-12-16 02:00:00,76463.37,44.1,35.1,66.0,16065.74,
2024-12-16 03:00:00,74495.66,44.1,35.1,66.0,16018.43,
2024-12-16 04:00:00,72022.86,46.0,34.0,64.9,15326.44,
2024-12-16 06:00:00,66002.74,48.0,34.0,66.9,14693.29,
2024-12-16 07:00:00,64105.27,48.9,34.0,66.9,14556.86,
2024-12-16 08:00:00,63032.42,48.9,35.1,66.0,14086.5,
2024-12-16 09:00:00,62469.4,48.9,36.0,64.0,12606.7,
2024-12-16 10:00:00,62920.69,50.0,37.0,64.0,13280.53,
2024-12-16 11:00:00,64861.0,50.0,36.0,64.0,15197.65,
2024-12-16 12:00:00,68895.13,51.1,34.0,63.0,16651.12,
2024-12-16 13:00:00,74033.88,52.0,33.1,62.1,17644.29,
2024-12-16 14:00:00,76619.04,52.0,33.1,64.9,18702.23,
2024-12-16 15:00:00,76987.23,53.1,34.0,68.0,18920.92,
2024-12-16 16:00:00,77439.56,55.0,36.0,71.1,18717.8,
2024-12-16 17:00:00,77700.42,55.9,39.0,75.0,19535.85,
2024-12-16 18:00:00,77863.41,57.0,39.0,73.9,20597.98,
2024-12-16 19:00:00,78013.89,57.9,37.9,73.9,22113.77,
2024-12-16 20:00:00,78078.59,57.9,36.0,75.0,22015.68,
2024-12-16 21:00:00,77650.45,57.9,36.0,73.0,21843.13,
2024-12-16 22:00:00,77830.63,57.9,35.1,70.0,21735.98,
2024-12-16 23:00:00,79471.28,57.0,34.0,69.1,21579.35,
2024-12-17 00:00:00,81241.4,55.9,33.1,69.1,21953.83,
2024-12-17 01:00:00,80681.94,53.1,32.0,68.0,22543.78,
2024-12-17 02:00:00,79708.09,48.0,32.0,66.0,23450.42,
2024-12-17 03:00:00,78262.08,45.0,30.0,66.0,23505.75,
2024-12-17 04:00:00,75534.46,41.0,30.0,66.0,22959.52,
2024-12-17 06:00:00,68999.63,37.9,28.9,64.0,20057.15,
2024-12-17 07:00:00,67237.37,37.0,28.0,62.1,19544.95,
2024-12-17 08:00:00,66226.67,35.1,28.0,61.0,17670.99,
2024-12-17 09:00:00,65736.38,35.1,28.0,61.0,15204.15,
2024-12-17 10:00:00,66066.31,35.1,27.0,61.0,12948.65,
2024-12-17 11:00:00,68071.28,34.0,26.1,61.0,10429.1,
2024-12-17 12:00:00,72135.21,35.1,26.1,63.0,8855.75,
2024-12-17 13:00:00,76901.53,35.1,26.1,61.0,7154.85,
2024-12-17 14:00:00,79293.65,35.1,26.1,64.0,6733.97,
2024-12-17 15:00:00,79003.09,39.9,26.1,66.9,0.0,
2024-12-17 16:00:00,78239.06,45.0,27.0,70.0,0.0,
2024-12-17 17:00:00,77769.07,46.0,28.0,68.0,0.0,
2024-12-17 18:00:00,77636.98,48.9,28.0,73.0,0.0,
2024-12-17 19:00:00,77884.41,50.0,28.9,75.9,0.0,
2024-12-17 20:00:00,77842.93,51.1,28.9,77.0,0.0,
2024-12-17 21:00:00,77670.6,51.1,28.9,75.0,0.0,
2024-12-17 22:00:00,78255.9,46.9,28.9,73.9,0.0,
2024-12-17 23:00:00,80571.6,45.0,28.9,72.0,0.0,
2024-12-18 00:00:00,81922.09,45.0,28.9,68.0,0.0,
2024-12-18 01:00:00,81754.71,44.1,28.0,66.0,0.0,
2024-12-18 02:00:00,80778.45,39.9,28.0,63.0,0.0,
2024-12-18 03:00:00,79122.84,37.0,27.0,64.9,0.0,
2024-12-18 04:00:00,75879.49,37.0,27.0,64.0,0.0,
2024-12-18 06:00:00,69564.18,39.9,26.1,59.0,0.0,
2024-12-18 07:00:00,67429.93,39.9,23.0,57.9,0.0,
2024-12-18 08:00:00,66218.17,39.9,21.9,57.0,0.0,
2024-12-18 09:00:00,65764.09,39.0,24.1,57.0,0.0,
2024-12-18 10:00:00,66024.83,39.0,24.1,57.9,0.0,
2024-12-18 11:00:00,67924.78,37.9,24.1,57.9,0.0,
2024-12-18 12:00:00,71877.72,39.0,24.1,57.9,0.0,
2024-12-18 13:00:00,76841.07,39.0,24.1,57.9,0.0,
2024-12-18 14:00:00,78895.4,39.9,24.1,60.1,0.0,
2024-12-18 15:00:00,79249.17,39.0,24.1,66.0,0.0,
2024-12-18 16:00:00,79308.79,39.0,24.1,66.9,0.0,
2024-12-18 17:00:00,79360.52,41.0,23.0,69.1,6598.18,
2024-12-18 18:00:00,79077.96,41.0,24.1,73.0,6587.12,
2024-12-18 19:00:00,79351.5,37.9,23.0,75.9,7179.08,
2024-12-18 20:00:00,79453.88,37.9,23.0,75.9,7557.92,
2024-12-18 21:00:00,79313.89,37.0,23.0,75.0,7496.44,
2024-12-18 22:00:00,79576.23,37.0,21.9,75.0,7102.52,
2024-12-18 23:00:00,81325.09,37.0,19.9,71.1,6798.3,
2024-12-19 00:00:00,83040.26,36.0,21.0,68.0,6553.53,
2024-12-19 01:00:00,82976.13,34.0,19.9,66.0,6766.4,
2024-12-19 02:00:00,82495.74,32.0,19.0,64.0,7282.32,
2024-12-19 03:00:00,81357.95,30.0,19.0,64.9,8479.81,
2024-12-19 04:00:00,79506.9,30.0,19.0,64.9,9643.58,
2024-12-19 06:00:00,73618.86,30.0,19.9,63.0,11951.6,
2024-12-19 07:00:00,71677.08,30.0,19.9,62.1,13379.17,
2024-12-19 08:00:00,70835.83,30.0,19.9,62.1,14828.6,
2024-12-19 09:00:00,70380.86,30.0,19.9,61.0,14950.27,
2024-12-19 10:00:00,70832.34,30.0,19.9,59.0,15350.76,
2024-12-19 11:00:00,72715.45,30.0,19.9,57.0,17147.18,
2024-12-19 12:00:00,76863.46,30.0,19.9,55.0,17757.91,
2024-12-19 13:00:00,82023.76,30.0,19.9,55.0,17601.77,
2024-12-19 14:00:00,84566.97,30.0,21.0,54.0,17064.77,
2024-12-19 15:00:00,84165.28,30.9,21.0,55.0,16390.68,
2024-12-19 16:00:00,83305.77,32.0,23.0,55.9,16326.36,
2024-12-19 17:00:00,82825.81,32.0,23.0,55.9,17506.17,
2024-12-19 18:00:00,81747.32,34.0,24.1,57.0,17850.86,
2024-12-19 19:00:00,80535.51,35.1,25.0,55.9,17841.97,
2024-12-19 20:00:00,79750.79,37.0,25.0,60.1,18245.91,
2024-12-19 21:00:00,79035.89,37.9,24.1,61.0,18128.86,
2024-12-19 22:00:00,79552.03,37.0,24.1,60.1,17744.87,
2024-12-19 23:00:00,82398.74,37.0,24.1,57.0,18672.25,
2024-12-20 00:00:00,84955.97,36.0,24.1,55.0,19173.17,
2024-12-20 01:00:00,85223.79,35.1,23.0,54.0,19053.08,
2024-12-20 02:00:00,84521.26,34.0,23.0,52.0,19671.84,
2024-12-20 03:00:00,83190.82,35.1,23.0,54.0,19711.91,
2024-12-20 04:00:00,80703.33,35.1,21.9,54.0,19852.49,
2024-12-20 06:00:00,74599.45,35.1,21.0,50.0,20193.76,
2024-12-20 07:00:00,72870.71,35.1,19.9,46.9,20104.79,
2024-12-20 08:00:00,72105.45,35.1,19.9,45.0,19785.51,
2024-12-20 09:00:00,71835.48,35.1,19.0,48.0,20323.41,
2024-12-20 10:00:00,72457.5,36.0,18.0,51.1,19955.41,
2024-12-20 11:00:00,74383.23,36.0,16.0,50.0,20334.44,
2024-12-20 12:00:00,78326.01,34.0,15.1,44.1,20216.42,
2024-12-20 13:00:00,83266.84,32.0,15.1,50.0,19328.33,
2024-12-20 14:00:00,85971.87,30.0,14.0,52.0,18566.7,
2024-12-20 15:00:00,85991.98,30.0,14.0,55.0,17107.08,
2024-12-20 16:00:00,85198.55,30.9,14.0,57.0,15324.78,
2024-12-20 17:00:00,84063.05,32.0,15.1,59.0,12611.74,
2024-12-20 18:00:00,82775.4,34.0,16.0,61.0,10997.61,
2024-12-20 19:00:00,81859.24,34.0,17.1,62.1,9655.82,
2024-12-20 20:00:00,81104.17,34.0,17.1,64.9,8774.11,
2024-12-20 21:00:00,80553.35,34.0,18.0,66.0,8475.21,
2024-12-20 22:00:00,80604.89,34.0,17.1,64.9,7845.7,
2024-12-20 23:00:00,82738.64,33.1,15.1,62.1,7081.3,
2024-12-21 00:00:00,84658.54,34.0,14.0,61.0,7088.54,
2024-12-21 01:00:00,84530.04,33.1,12.0,59.0,7315.17,
2024-12-21 02:00:00,83468.12,32.0,12.9,57.9,7409.82,
2024-12-21 03:00:00,82602.33,33.1,12.0,55.9,7393.34,
2024-12-21 04:00:00,81137.98,30.9,10.0,52.0,7065.87,
2024-12-21 06:00:00,76477.24,28.9,7.0,48.0,6372.21,
2024-12-21 07:00:00,74810.36,27.0,6.1,45.0,6196.71,
2024-12-21 08:00:00,73835.44,26.1,3.0,44.1,6151.14,
2024-12-21 09:00:00,73577.19,28.9,1.9,43.0,6513.29,
2024-12-21 10:00:00,73923.69,28.9,1.9,42.1,7182.91,
2024-12-21 11:00:00,75182.75,27.0,1.0,41.0,7804.92,
2024-12-21 12:00:00,77262.87,26.1,3.0,41.0,7869.29,
2024-12-21 13:00:00,79988.75,25.0,3.9,39.9,8168.31,
2024-12-21 14:00:00,82401.27,27.0,3.0,41.0,8087.75,
2024-12-21 15:00:00,82925.54,28.9,3.0,42.1,8399.85,
2024-12-21 16:00:00,82076.3,28.9,8.1,43.0,8211.55,
2024-12-21 17:00:00,80449.83,30.9,12.0,44.1,7190.31,
2024-12-21 18:00:00,78683.23,30.9,12.9,45.0,6635.03,
2024-12-21 19:00:00,76701.4,33.1,14.0,48.9,7101.21,
2024-12-21 20:00:00,75398.54,34.0,14.0,50.0,7882.67,
2024-12-21 21:00:00,74905.75,34.0,16.0,51.1,8837.99,
2024-12-21 22:00:00,76018.45,30.9,16.0,53.1,9603.56,
2024-12-21 23:00:00,79498.16,28.9,17.1,52.0,10469.67,
2024-12-22 00:00:00,82603.6,28.9,17.1,51.1,11939.87,
2024-12-22 01:00:00,83166.3,28.9,18.0,51.1,12973.01,
2024-12-22 02:00:00,83120.44,27.0,19.0,51.1,14419.25,
2024-12-22 03:00:00,82532.35,27.0,19.0,50.0,14994.05,
2024-12-22 04:00:00,81287.61,26.1,19.9,48.9,14907.48,
2024-12-22 06:00:00,77381.65,24.1,21.9,48.0,15740.62,
2024-12-22 07:00:00,76098.86,24.1,21.9,46.9,16303.09,
2024-12-22 08:00:00,75195.26,23.0,23.0,46.0,16214.56,
2024-12-22 09:00:00,75005.71,21.9,23.0,45.0,16384.68,
2024-12-22 10:00:00,75147.76,21.0,24.1,44.1,16405.33,
2024-12-22 11:00:00,76052.71,21.0,24.1,44.1,16766.86,
2024-12-22 12:00:00,77641.53,21.0,23.0,43.0,16955.84,
2024-12-22 13:00:00,80094.24,21.0,23.0,37.9,17449.92,
2024-12-22 14:00:00,82101.5,21.9,24.1,44.1,17372.32,
2024-12-22 15:00:00,82032.39,26.1,23.0,46.0,17064.29,
2024-12-22 16:00:00,80242.45,28.9,25.0,48.0,16639.84,
2024-12-22 17:00:00,77968.6,30.9,27.0,50.0,15889.77,
2024-12-22 18:00:00,75829.08,32.0,28.9,51.1,15964.01,
2024-12-22 19:00:00,74197.03,33.1,30.0,53.1,15016.41,
2024-12-22 20:00:00,73191.86,34.0,30.0,54.0,15416.35,
2024-12-22 21:00:00,72836.09,35.1,30.0,55.0,15364.26,
2024-12-22 22:00:00,73854.78,33.1,30.9,55.0,15305.89,
2024-12-22 23:00:00,77302.43,30.9,30.9,53.1,15517.38,
2024-12-23 00:00:00,80562.8,30.9,30.0,51.1,15805.42,
2024-12-23 01:00:00,80918.9,30.9,30.0,46.9,16159.78,
2024-12-23 02:00:00,80705.26,30.9,30.0,46.0,16252.92,
2024-12-23 03:00:00,79836.13,30.0,32.0,46.0,16927.67,
2024-12-23 04:00:00,77878.61,30.0,32.0,43.0,17000.67,
2024-12-23 06:00:00,73155.69,28.0,32.0,43.0,15928.94,
2024-12-23 07:00:00,71439.42,27.0,30.9,41.0,16219.13,
2024-12-23 08:00:00,70529.22,27.0,30.9,41.0,15945.03,
2024-12-23 09:00:00,70191.33,27.0,30.0,41.0,15000.81,
2024-12-23 10:00:00,70601.76,26.1,30.0,45.0,14348.08,
2024-12-23 11:00:00,72190.42,26.1,30.9,46.9,14474.33,
2024-12-23 12:00:00,75151.73,26.1,30.0,46.9,13992.1,
2024-12-23 13:00:00,78821.58,27.0,28.0,46.9,13383.92,
2024-12-23 14:00:00,81433.75,30.0,28.0,50.0,12546.3,
2024-12-23 15:00:00,82031.11,33.1,30.0,54.0,11189.67,
2024-12-23 16:00:00,81522.28,35.1,30.0,59.0,9993.9,
2024-12-23 17:00:00,80238.11,37.9,30.9,60.1,9439.87,
2024-12-23 18:00:00,78848.57,39.9,33.1,63.0,8585.57,
2024-12-23 19:00:00,77519.0,39.9,32.0,63.0,8258.1,
2024-12-23 20:00:00,76409.73,42.1,33.1,64.0,8074.15,
2024-12-23 21:00:00,75537.43,43.0,33.1,64.0,7798.17,
2024-12-23 22:00:00,75741.89,44.1,32.0,63.0,7208.65,
2024-12-23 23:00:00,77726.85,44.1,30.9,60.1,7160.12,
2024-12-24 00:00:00,79171.24,43.0,30.0,57.9,7266.18,
2024-12-24 01:00:00,78984.57,41.0,28.9,57.0,7061.55,
2024-12-24 02:00:00,77678.0,39.9,28.0,55.9,6457.75,
2024-12-24 03:00:00,76238.85,41.0,28.0,55.9,5661.91,
2024-12-24 04:00:00,74192.23,42.1,27.0,55.0,4681.87,
2024-12-24 06:00:00,68689.19,41.0,27.0,54.0,3041.18,
2024-12-24 07:00:00,66296.22,41.0,27.0,54.0,2419.18,
2024-12-24 08:00:00,64860.91,41.0,27.0,54.0,2270.36,
2024-12-24 09:00:00,64055.73,39.0,27.0,53.1,2483.93,
2024-12-24 10:00:00,64002.1,37.9,27.0,53.1,2646.0,
2024-12-24 11:00:00,65039.66,36.0,27.0,52.0,2708.51,
2024-12-24 12:00:00,67013.58,37.0,26.1,52.0,2780.27,
2024-12-24 13:00:00,69519.35,36.0,26.1,53.1,2874.22,
2024-12-24 14:00:00,71917.16,34.0,26.1,55.9,2889.0,
2024-12-24 15:00:00,73126.6,39.9,26.1,60.1,2524.91,
2024-12-24 16:00:00,73716.71,43.0,26.1,64.9,2275.71,
2024-12-24 17:00:00,73585.02,44.1,27.0,66.9,2079.69,
2024-12-24 18:00:00,72771.48,46.0,27.0,70.0,2207.35,
2024-12-24 19:00:00,71726.17,45.0,28.0,71.1,2540.38,
2024-12-24 20:00:00,70922.32,45.0,28.0,70.0,2394.55,
2024-12-24 21:00:00,70492.74,44.1,28.0,69.1,2166.42,
2024-12-24 22:00:00,70492.48,42.1,28.9,68.0,2284.39,
2024-12-24 23:00:00,71513.86,41.0,28.9,64.0,2553.76,
2024-12-25 00:00:00,72238.89,41.0,30.0,63.0,3140.03,
2024-12-25 01:00:00,71060.14,41.0,30.0,61.0,3895.47,
2024-12-25 02:00:00,69982.17,41.0,30.9,60.1,4570.26,
2024-12-25 03:00:00,69005.77,39.9,30.9,60.1,5020.81,
2024-12-25 04:00:00,67877.23,39.9,32.0,59.0,4827.73,
2024-12-25 06:00:00,64085.52,39.9,30.9,60.1,5177.39,
2024-12-25 07:00:00,62324.96,39.9,30.9,60.1,5147.43,
2024-12-25 08:00:00,60945.91,39.9,30.9,60.1,4881.88,
2024-12-25 09:00:00,60399.5,39.0,30.9,60.1,4425.26,
2024-12-25 10:00:00,60212.95,39.0,30.9,59.0,4034.69,
2024-12-25 11:00:00,60777.29,39.9,30.9,59.0,3765.57,
2024-12-25 12:00:00,62104.69,39.9,30.9,60.1,4166.06,
2024-12-25 13:00:00,64019.09,41.0,30.0,60.1,4521.25,
2024-12-25 14:00:00,66205.9,41.0,28.9,61.0,4616.75,
2024-12-25 15:00:00,68048.3,42.1,28.0,63.0,4238.12,
2024-12-25 16:00:00,69231.02,43.0,28.0,63.0,4075.99,
2024-12-25 17:00:00,69282.09,44.1,28.9,63.0,4022.68,
2024-12-25 18:00:00,68891.48,45.0,28.9,63.0,4193.29,
2024-12-25 19:00:00,67796.08,45.0,28.9,61.0,4576.17,
2024-12-25 20:00:00,66903.0,45.0,30.0,64.0,4985.95,
2024-12-25 21:00:00,66289.06,45.0,30.9,64.0,5511.24,
2024-12-25 22:00:00,66529.48,45.0,30.9,61.0,5866.0,
2024-12-25 23:00:00,67961.67,44.1,32.0,61.0,5954.87,
2024-12-26 00:00:00,69339.14,44.1,32.0,61.0,6186.95,
2024-12-26 01:00:00,69062.41,44.1,32.0,62.1,6619.8,
2024-12-26 02:00:00,68586.51,44.1,32.0,62.1,6772.31,
2024-12-26 03:00:00,67775.71,44.1,32.0,61.0,6883.27,
2024-12-26 04:00:00,66231.01,43.0,32.0,61.0,7120.74,
2024-12-26 06:00:00,61200.51,43.0,30.9,61.0,7110.7,
2024-12-26 07:00:00,59618.98,44.1,30.9,59.0,6792.52,
2024-12-26 08:00:00,58602.21,43.0,30.9,60.1,6745.21,
2024-12-26 09:00:00,58139.24,43.0,30.9,60.1,6821.75,
2024-12-26 10:00:00,58327.17,43.0,30.9,60.1,6814.67,
2024-12-26 11:00:00,59731.18,43.0,30.9,60.1,6762.75,
2024-12-26 12:00:00,62590.87,43.0,30.9,60.1,6782.71,
2024-12-26 13:00:00,66077.45,43.0,30.9,60.1,7576.09,
2024-12-26 14:00:00,68819.24,44.1,32.0,61.0,7919.79,
2024-12-26 15:00:00,70707.22,45.0,32.0,62.1,8194.66,
2024-12-26 16:00:00,72119.49,46.9,33.1,64.0,8265.86,
2024-12-26 17:00:00,72862.86,48.9,34.0,66.0,8328.16,
2024-12-26 18:00:00,73031.2,48.9,34.0,66.0,7714.48,
2024-12-26 19:00:00,72826.14,50.0,34.0,66.9,7318.02,
2024-12-26 20:00:00,72648.83,50.0,35.1,70.0,7029.79,
2024-12-26 21:00:00,72107.04,50.0,36.0,72.0,6788.74,
2024-12-26 22:00:00,72433.42,50.0,35.1,69.1,7435.42,
2024-12-26 23:00:00,74175.79,48.9,35.1,66.0,9164.24,
2024-12-27 00:00:00,75698.62,48.0,34.0,66.0,11589.54,
2024-12-27 01:00:00,75122.39,46.0,34.0,66.0,13583.73,
2024-12-27 02:00:00,73851.57,48.0,34.0,66.9,14959.82,
2024-12-27 03:00:00,72188.92,48.0,34.0,66.9,15836.16,
2024-12-27 04:00:00,69905.24,48.0,34.0,69.1,15780.21,
2024-12-27 06:00:00,65144.76,46.9,35.1,69.1,14939.37,
2024-12-27 07:00:00,62951.37,48.0,35.1,70.0,13795.97,
2024-12-27 08:00:00,61608.87,48.0,35.1,70.0,13313.81,
2024-12-27 09:00:00,60839.38,48.0,35.1,70.0,13117.01,
2024-12-27 10:00:00,60837.0,48.0,35.1,69.1,13079.81,
2024-12-27 11:00:00,62234.14,48.0,35.1,69.1,12694.28,
2024-12-27 12:00:00,64631.71,48.0,36.0,70.0,12954.57,
2024-12-27 13:00:00,68023.73,48.0,37.0,71.1,12372.94,
2024-12-27 14:00:00,70349.06,48.9,37.0,71.1,12491.06,
2024-12-27 15:00:00,71880.64,48.9,37.9,73.9,12097.44,
2024-12-27 16:00:00,72878.91,48.0,37.9,75.0,11622.48,
2024-12-27 17:00:00,73500.54,48.9,39.0,75.9,10159.9,
2024-12-27 18:00:00,73565.5,48.9,39.0,80.1,8769.62,
2024-12-27 19:00:00,73455.56,50.0,39.0,80.1,7433.5,
2024-12-27 20:00:00,73237.12,51.1,39.0,79.0,6678.74,
2024-12-27 21:00:00,72962.83,51.1,39.0,80.1,6170.83,
2024-12-27 22:00:00,73117.8,51.1,39.9,75.9,5978.84,
2024-12-27 23:00:00,74133.33,51.1,39.9,73.9,6370.48,
2024-12-28 00:00:00,74634.63,52.0,39.9,72.0,7413.85,
2024-12-28 01:00:00,73823.83,53.1,39.9,73.0,8508.12,
2024-12-28 02:00:00,72549.62,53.1,39.9,71.1,9519.91,
2024-12-28 03:00:00,71088.36,53.1,39.9,71.1,11141.84,
2024-12-28 04:00:00,68974.71,54.0,39.0,71.1,12266.21,
2024-12-28 06:00:00,64171.96,53.1,39.0,70.0,14843.26,
2024-12-28 07:00:00,62000.06,53.1,37.9,71.1,15989.58,
2024-12-28 08:00:00,60602.99,53.1,37.9,70.0,16488.5,
2024-12-28 09:00:00,59731.71,53.1,37.9,69.1,16619.64,
2024-12-28 10:00:00,59485.94,52.0,37.9,68.0,15928.53,
2024-12-28 11:00:00,59821.84,52.0,37.0,68.0,14006.48,
2024-12-28 12:00:00,60968.3,51.1,37.0,66.9,12512.16,
2024-12-28 13:00:00,62856.99,48.9,36.0,68.0,11608.96,
